Lateness,Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
-1346.1143,79.866844,587826940,12,0,3.77,8.7,145,15,3,1473
-1480.7693,78.50725,658163840,11,3,2.88,8.09,296,30,6,3921
-1490.0731,84.34067,693980740,11,2,4.9,10.17,153,15,3,1818
-1502.4762,86.176605,685535170,11,1,4.36,10.72,242,25,5,3496
-1527.9778,87.13627,709251460,10,2,3.71,8.75,258,25,5,2704
-1544.5869,89.97403,771969540,14,5,5.25,12.59,194,20,4,2845
-1562.7755,96.25424,780905100,13,2,5.02,9.16,243,25,5,3287
-1575.5283,94.89651,763432700,10,0,3.38,7.49,263,25,5,3213
-1569.0555,94.51205,772307200,10,1,2.65,5.42,267,25,5,3826
-1572.305,94.441284,771578200,7,2,4.08,8.67,143,15,3,1918
-1592.2667,93.006676,758822200,8,2,2.13,4.98,244,25,5,3319
-1596.4918,94.291664,825534400,10,3,4.34,10.86,146,15,3,2158
-1596.4918,99.76626,896382400,14,4,5.28,11.8,160,15,3,2115
-1617.629,105.38711,930667700,15,2,6.2,11.45,298,30,6,3683
-1622.7539,110.42248,975022900,15,3,5.98,9.66,157,15,3,1700
-1644.303,114.222275,988041540,15,1,4.6,11.04,152,15,3,2241
-1661.3286,117.74073,1.01414464E+09,16,5,4.95,11.86,139,15,3,1835
-1662.2817,118.585266,1.00526E+09,16,1,4.88,9.78,143,15,3,1824
-1617.1948,121.70501,1.023043E+09,11,1,4.23,9.99,201,20,4,2622
-1621.2405,121.85513,1.0181767E+09,11,2,4.44,11.28,151,15,3,1887
-1620.375,124.37936,1.05742176E+09,13,3,4.35,10.26,193,20,4,2172
-1596.2142,127.37592,1.0421059E+09,10,1,4.81,10.57,159,15,3,1802
-1588.115,128.31363,1.0688608E+09,9,2,3.43,7.66,150,15,3,1743
-1588.115,129.53693,1.075862E+09,10,1,3.66,8.03,148,15,3,1835
-1588.0337,130.80426,1.095143E+09,11,3,2.9,7.51,197,20,4,2543
-1583.3846,130.52104,1.0934944E+09,11,2,3.62,8.92,148,15,3,2035
-1586.1875,131.96666,1.0728045E+09,8,2,3.45,8.1,237,25,5,3201
-1586.1875,130.51181,1.0843188E+09,10,2,4.69,9.9,306,30,6,4141
-1576.85,133.99222,1.0726009E+09,7,0,2.7,4.84,260,25,5,3373
-1568.9807,132.50528,1.0626141E+09,4,1,1,2.66,148,15,3,1814
-1568.9807,132.65472,1.0538258E+09,5,0,0.59,1.56,252,25,5,2659
-1575.2,132.31949,1.074963E+09,6,2,2.04,5,150,15,3,2035
-1575.2,133.9878,1.0863131E+09,10,4,2.97,7.64,148,15,3,2003
-1575.934,136.41219,1.1690899E+09,11,2,4.88,11.33,237,25,5,2442
-1593.785,140.09027,1.2308568E+09,15,5,5.68,11.94,147,15,3,1894
-1611.5,146.24316,1.3452332E+09,17,3,7.2,11.43,153,15,3,1781
-1622.8649,154.48022,1.3520114E+09,15,1,6.28,10.27,138,15,3,1887
-1622.8053,159.8415,1.3390746E+09,15,2,5.01,10.59,148,15,3,2197
-1599.4,161.87965,1.3841541E+09,17,4,5.84,12.26,148,15,3,1581
-1576.1694,164.62416,1.4341132E+09,16,2,6.48,11.76,256,25,5,3152
-1551.1708,170.96999,1.4399484E+09,13,2,6.35,11.4,261,25,5,2802
-1543.3468,175.45206,1.5644977E+09,16,4,6.84,11.06,296,30,6,3718
-1524.4419,178.08585,1.5810515E+09,12,1,6.57,11.48,148,15,3,1508
-1524.4419,186.42534,1.6069859E+09,15,3,6.56,11.75,296,30,6,3231
-1526.1895,195.24847,1.6116932E+09,13,0,6.35,12.51,295,30,6,3615
-1507.6985,196.16371,1.6204607E+09,12,3,4.94,10.81,156,15,3,1567
-1514.6522,197.83722,1.6369806E+09,14,4,5.3,9.96,161,15,3,2215
-1516.8857,199.48048,1.6446952E+09,15,3,4.99,9.95,148,15,3,1665
-1511.8652,202.72536,1.6642045E+09,15,1,4.56,8.71,347,35,7,4352
-1504.3035,205.1854,1.6753292E+09,13,2,4.43,10.47,148,15,3,1925
-1510.7517,213.68018,1.7288091E+09,11,0,3.9,8.18,242,25,5,2729
-1530.6993,213.32666,1.7147661E+09,8,1,2.54,6.66,143,15,3,1971
-1531.3896,212.33365,1.7103602E+09,8,1,2.27,5.79,201,20,4,2955
-1529.8323,212.48657,1.7465875E+09,11,4,3.4,7.66,194,20,4,2201
-1541.1475,215.99083,1.8079584E+09,13,3,5.07,11.72,197,20,4,2009
-1544.8981,219.84375,1.8223565E+09,14,2,5.32,10.41,204,20,4,2447
-1541.9937,222.35129,1.8091429E+09,13,1,5.12,10.76,296,30,6,3052
-1556.2084,219.62602,1.7733051E+09,5,0,0,0,236,25,5,3387
-1557.0059,217.45535,1.8110414E+09,8,4,1.8,4.51,306,30,6,4210
-1560.7485,220.6327,1.822705E+09,8,2,5.57,10.71,250,25,5,2879
-1560.7485,219.4316,1.8504206E+09,9,1,5.3,9.65,298,30,6,4230
-1568.0524,228.39148,1.8610482E+09,11,0,4.12,10.49,149,15,3,2104
-1583.5281,225.00195,1.8082138E+09,8,0,0,0,339,35,7,4328
-1589.4722,222.68234,1.7994149E+09,9,3,0.2,0.88,159,15,3,1689
-1599.7826,227.13177,1.8489993E+09,8,0,5.19,10.3,139,15,3,1470
-1607.1405,226.83554,1.8553897E+09,8,1,3.77,7.33,138,15,3,1642
-1607.1405,226.57503,1.8370195E+09,9,1,1.15,2.97,158,15,3,2303
-1602.0107,226.51053,1.874327E+09,10,3,3.38,8.1,197,20,4,2264
-1602.2117,227.9856,1.9234321E+09,13,5,5.55,11.15,260,25,5,3456
-1603.6685,231.42186,1.9469001E+09,15,3,5.96,11.72,197,20,4,2447
-1604.3141,234.12117,1.9499485E+09,15,1,6.88,9.53,147,15,3,1831
-1624.0051,236.42091,1.9473553E+09,14,1,4.9,11.44,193,20,4,2041
-1611.9747,239.69795,1.9748415E+09,11,2,4.36,10.45,199,20,4,2531
-1607.735,245.98083,2.0394829E+09,13,0,5.56,9.86,203,20,4,2373
-1606.2316,249.06195,2.0841258E+09,13,3,4.35,10.57,142,15,3,2120
-1606.7922,252.13194,2.0762602E+09,12,3,4.98,11.31,195,20,4,2852
-1601.6445,255.85506,2.0773725E+09,10,0,4.66,11.74,242,25,5,2672
-1601.1462,255.93123,2.1162563E+09,13,4,4.58,10.16,444,45,9,6387
-1597.9673,259.36142,2.1287987E+09,13,2,4.7,10.19,308,30,6,3748
-1599.088,261.54276,2.1431419E+09,15,4,5.45,10.21,149,15,3,1557
-1593.8899,265.37912,2.1592763E+09,14,1,5.51,10.78,154,15,3,2160
-1584.9366,266.45596,2.1632686E+09,13,2,4.84,11.94,245,25,5,2794
-1582.6947,269.47992,2.214664E+09,10,2,5.19,12.35,202,20,4,2201
-1571.3202,274.26608,2.245029E+09,10,2,5.53,11.7,342,35,7,4875
-1571.3202,276.83548,2.2990213E+09,15,5,5.85,10.67,244,25,5,2898
-1570.1005,280.50342,2.314109E+09,15,1,5.74,11.86,263,25,5,3185
-1571.868,288.09323,2.3383073E+09,10,0,3.62,9.07,383,40,8,3894
-1569.8734,291.5483,2.3583524E+09,9,1,3.36,7.65,258,25,5,3613
-1568.6932,292.539,2.4216323E+09,12,4,4.56,9.58,194,20,4,1985
-1568.8452,295.61398,2.4245117E+09,13,2,4.59,11.33,154,15,3,2263
-1582.1909,296.92154,2.4297446E+09,15,4,4.26,9.56,140,15,3,1722
-1586.872,295.94458,2.4414246E+09,17,3,5.42,10.29,138,15,3,2042
-1589.1803,298.45908,2.4273984E+09,16,1,5.68,11.59,156,15,3,2061
-1587.5686,298.33887,2.4188529E+09,14,2,4.17,9.18,163,15,3,2394
-1579.4143,298.85583,2.47597E+09,12,1,2.88,7.58,259,25,5,3526
-1593.498,302.8533,2.490021E+09,11,1,4.54,10.72,453,45,9,6788
-1591.498,303.96414,2.5029074E+09,8,3,4.23,10.34,342,35,7,3797
-1592.6885,304.9409,2.5215741E+09,8,1,5.95,10.32,296,30,6,4004
-1592.6885,306.4817,2.514443E+09,12,4,4.46,12,152,15,3,2173
-1592.7164,305.6465,2.561516E+09,15,4,5.92,11.53,146,15,3,1819
-1593.1483,306.82693,2.59344E+09,15,2,5.98,11.19,147,15,3,1557
-1593.1483,311.5006,2.6533315E+09,20,5,7.9,10.93,208,20,4,2922
-1597.2113,315.70587,2.6656694E+09,21,3,7.4,10.82,147,15,3,1982
-1592.6891,317.0346,2.685186E+09,22,3,6.31,10.1,150,15,3,2019
-1574.3358,318.2738,2.7000067E+09,20,2,7.06,9.7,334,35,7,4198
-1581.6263,320.40753,2.6929672E+09,19,1,6.74,9.93,339,35,7,4995
-1576.2355,322.75818,2.6858063E+09,20,4,5.2,11.68,154,15,3,2210
-1564.8997,323.798,2.6804465E+09,18,1,6.53,10.69,154,15,3,2200
-1549.993,325.39053,2.6783624E+09,14,2,5.45,9.68,151,15,3,1565
-1560.8322,325.6133,2.68216E+09,10,0,5.05,12.38,342,35,7,4882
-1560.8322,324.98834,2.667859E+09,11,1,3.29,7.18,146,15,3,1671
-1551.202,323.19653,2.657798E+09,8,2,2.6,5.19,244,25,5,2844
-1546.9131,321.7902,2.6618225E+09,8,2,2.59,6.94,357,35,7,3845
-1551.2,322.5939,2.6887567E+09,10,3,4.97,12.12,210,20,4,2322
-1551.7874,326.29285,2.693897E+09,12,3,5.79,10.73,152,15,3,1693
-1557.3894,328.15613,2.7058936E+09,12,2,5.99,10.72,195,20,4,2287
-1554.2665,329.2569,2.7322924E+09,15,4,6.92,11.4,251,25,5,3163
-1554.2665,332.82016,2.7699162E+09,17,2,6.21,10.25,347,35,7,4458
-1553.052,339.6031,2.758909E+09,14,0,4.75,9.09,197,20,4,2503
-1557.1587,340.1227,2.783191E+09,10,3,3.42,7.54,148,15,3,1519
-1556.9116,341.9526,2.7930693E+09,9,1,3.5,7.91,194,20,4,2721
-1556.9116,341.45056,2.7876063E+09,11,2,2.28,6.72,247,25,5,3163
-1562.7275,345.32013,2.8273871E+09,12,4,5.17,10.96,150,15,3,1670
-994.3333,29.629948,211072900,13,0,4.69,9.06,389,40,8,4671
-934,29.488657,234891180,12,2,4.01,10.29,146,15,3,2122
-1119.75,33.138958,267981220,11,2,3.6,7.75,212,20,4,2924
-1162.8667,33.817993,327376860,12,4,5.48,10.71,199,20,4,2720
-1184.0588,42.085243,347734340,13,3,6,10.55,143,15,3,2038
-1209,44.628685,340206700,13,1,4.69,9.96,255,25,5,3593
-1249.05,44.329464,354525250,13,2,3.8,6.84,197,20,4,2023
-1239.0435,50.097084,359244400,11,1,4.06,9.82,357,35,7,4970
-1243.5416,50.87342,376460450,12,2,3.83,8.49,154,15,3,1713
-1279.5714,52.69804,433825920,13,5,5.16,9.76,339,35,7,4688
-1398.1875,65.49057,454369470,12,0,5.88,11.61,159,15,3,1741
-1388.1818,65.26479,503271800,15,4,6.01,11.78,301,30,6,3110
-1381.1945,69.267365,532849150,13,1,5.28,11.47,301,30,6,3158
-1381.1945,74.80625,518589920,14,1,5.05,11.01,152,15,3,2085
-1355.65,78.20362,525064260,11,1,4.75,8.43,307,30,6,3742
-1364.3721,82.56975,539644900,10,0,2.67,7.5,198,20,4,2206
-1399.25,79.40035,548671300,10,1,1.3,4.19,316,30,6,3939
-1504.8572,81.341125,606876500,9,4,4.32,8.26,159,15,3,2370
-1504.8572,85.61518,688479800,15,6,5.77,12.26,146,15,3,1676
-1516.2157,97.68618,741350600,15,0,6.47,11.05,147,15,3,2131
-1522.1887,99.45578,750638340,15,2,5.02,10.59,255,25,5,2712
-1565.5088,99.552475,728073500,12,1,4.27,10.33,255,25,5,3784
-1520.459,96.97816,711560500,9,1,2.81,4.31,198,20,4,2839
-1520.0161,97.897675,740085700,10,2,2.86,6.88,147,15,3,1861
-1535.3636,96.26101,726854660,9,3,3.29,8.72,158,15,3,2312
-1535.3636,95.0713,726318200,10,1,3.06,6.18,156,15,3,1966
-1544.0746,96.63136,748095600,11,2,3.58,8.62,147,15,3,1828
-1552.4117,97.815025,787985100,15,5,5.45,11.12,193,20,4,2212
-1552.0555,100.25584,827210240,13,2,4.82,10.46,341,35,7,4282
-1562.589,106.87005,826737400,14,2,5.17,10.79,149,15,3,1856
-1592,111.18705,836347800,12,1,4.82,10.26,403,40,8,5928
-1576.557,113.56535,875460500,10,1,4.45,10.45,151,15,3,1777
-1567.3625,116.84912,873135200,11,2,4.12,9.59,299,30,6,4335
-1546.0236,117.08514,856023040,7,0,3.8,8.19,347,35,7,4487
-1546.0236,118.65788,906405250,10,3,4.53,8.76,295,30,6,3333
-1556,122.055145,969820800,11,4,4.71,11.67,153,15,3,2046
-1556,128.61342,1.00229414E+09,12,1,5.33,11.74,345,35,7,3977
-1563.9778,132.54465,1.0006912E+09,11,1,5.76,10.5,146,15,3,2162
-1563.9778,133.60971,1.0366057E+09,15,4,4.24,10.8,151,15,3,2047
-1553.7826,137.70131,1.0704696E+09,16,3,5.67,11.91,307,30,6,3852
-1552.2258,139.58234,1.06557075E+09,16,1,5.28,11.55,199,20,4,2866
-1572.766,140.90842,1.0488898E+09,16,1,3.52,7.88,150,15,3,1885
-1604.5151,140.71814,1.0791264E+09,13,2,3.66,8.57,267,25,5,3969
-1613.3787,142.50874,1.06548243E+09,10,1,4.28,8.52,347,35,7,3956
-1632.6666,143.48505,1.0979575E+09,10,2,3.48,7.75,212,20,4,3064
-1646.6355,145.1257,1.1282162E+09,10,2,4.59,9.88,149,15,3,1563
-1640.4679,148.85524,1.1218867E+09,9,1,3.77,8.59,152,15,3,1893
-1646.0364,150.60283,1.1592064E+09,11,3,4.04,8.49,195,20,4,2260
-1654.1261,151.72076,1.16983E+09,13,3,2.64,8,194,20,4,2313
-1651.0625,155.26643,1.1826464E+09,13,1,4.3,10.29,193,20,4,2133
-1657.0088,157.17148,1.1889485E+09,15,3,4.69,11.28,161,15,3,1709
-1667.661,158.01396,1.1730716E+09,11,1,4.07,10.33,197,20,4,2091
-1680.521,157.83034,1.1760927E+09,11,1,3.71,8.6,194,20,4,2256
-1663.2845,156.60497,1.1662793E+09,8,1,2.88,6.8,316,30,6,3947
-1670.0238,158.51205,1.1794095E+09,7,2,3.91,8.01,147,15,3,1496
-1668.685,158.36067,1.1827992E+09,9,3,2.83,6.79,159,15,3,1711
-1668.4531,159.96756,1.2314542E+09,10,2,4.94,10.86,347,35,7,4499
-1668.4531,162.59416,1.2256516E+09,11,1,4.61,10.39,163,15,3,2005
-1666.9462,164.13794,1.2278876E+09,10,1,4.46,9.13,143,15,3,1702
-1672.159,162.70663,1.2215268E+09,12,4,2.58,7.3,143,15,3,1624
-1670.3158,163.60335,1.2379297E+09,14,3,3.97,10.75,193,20,4,2385
-1675.1716,163.37428,1.3046744E+09,17,4,5.87,11.32,216,20,4,2544
-1676.8695,168.41945,1.3219213E+09,18,5,6.59,11.19,269,25,5,3305
-1665.1328,175.33232,1.3725834E+09,15,0,7.54,10.47,307,30,6,4106
-1645.1096,179.97144,1.3793797E+09,15,3,6.01,10.94,161,15,3,2290
-1628.0134,181.44853,1.38226E+09,13,1,5.67,10.56,139,15,3,1446
-1637.1324,184.86165,1.4490506E+09,15,4,6.45,11.82,342,35,7,3633
-1629.4248,189.25336,1.4904712E+09,14,1,6.94,11.44,242,25,5,2840
-1625.474,198.32672,1.5430289E+09,14,1,5.88,11.12,453,45,9,6227
-1610.9308,202.88031,1.5344896E+09,10,1,5.14,10.74,242,25,5,3172
-1604.7125,207.03482,1.5812785E+09,12,3,5.72,11.78,155,15,3,2204
-1604.7125,210.50273,1.5824329E+09,13,1,4.7,10.17,254,25,5,2915
-1615.7329,213.38179,1.6433574E+09,15,3,5.19,9.62,293,30,6,4341
-1626.3457,216.86856,1.7096776E+09,18,4,6.32,10.72,242,25,5,2741
-1636.6951,224.89325,1.7288209E+09,18,2,6.15,11.88,194,20,4,2316
-1639.0883,227.53168,1.7223825E+09,13,0,4.57,9.11,158,15,3,1850
-1638.5581,226.99677,1.7230657E+09,12,1,2.03,5.23,143,15,3,1697
-1652.8114,224.50229,1.7225405E+09,10,1,0.65,1.22,154,15,3,2004
-1652.8114,224.74126,1.7237161E+09,12,2,2.48,4.12,255,25,5,2961
-1656.5278,229.32326,1.812491E+09,12,0,4.24,10.4,194,20,4,2235
-1681.6229,231.4342,1.8133491E+09,10,1,4.46,9.01,145,15,3,1592
-1680.2406,232.24799,1.8275382E+09,8,2,3.57,6.48,198,20,4,2017
-1675.1702,233.08226,1.8143215E+09,8,1,3.08,6.8,163,15,3,1709
-1673.4127,231.71135,1.8103578E+09,8,1,2.68,6.29,152,15,3,2039
-1671.5759,231.0837,1.8119409E+09,7,1,1.49,3.8,148,15,3,1636
-1671.7396,229.76819,1.8840211E+09,9,3,2.78,6,295,30,6,4194
-1671.6887,235.9189,1.8942227E+09,6,1,5.31,10.37,151,15,3,1767
-1671.6887,239.26524,1.915528E+09,8,2,4.52,9.4,210,20,4,2404
-1673.4111,242.92114,1.9466097E+09,8,1,4.83,11.26,350,35,7,4372
-1673.5605,247.53432,1.9566548E+09,8,1,3.35,6.75,148,15,3,1560
-1673.5605,250.926,2.0152828E+09,10,2,3.78,7.73,202,20,4,2708
-1671.9045,252.5404,2.0409284E+09,11,2,3.94,8.88,342,35,7,4340
-1671.9045,252.08586,2.1275478E+09,17,6,5.78,12,244,25,5,2721
-1681.3922,255.04637,2.1512358E+09,15,3,7.36,11.14,146,15,3,1869
-1681.3922,263.1588,2.1587564E+09,17,2,5.01,11.1,242,25,5,3282
-1689.9034,267.75772,2.183902E+09,17,3,5.31,11.59,318,30,6,4383
-1666.5259,271.6974,2.1967286E+09,14,0,5.94,10.44,199,20,4,2414
-1667.2074,272.8985,2.1772884E+09,11,1,4.36,11.29,198,20,4,2755
-1657.7214,271.35828,2.1953587E+09,12,3,4.01,10.08,246,25,5,2775
-1655.7478,273.11722,2.20038E+09,11,2,4.33,10.42,194,20,4,2431
-1661.4934,274.08282,2.1702062E+09,9,0,2.99,6.6,193,20,4,2610
-1657.4891,274.19803,2.213972E+09,12,5,4.98,12.34,156,15,3,2066
-1665.1428,275.41296,2.2078218E+09,11,1,5.09,10.88,151,15,3,1602
-1664.9698,278.60977,2.211259E+09,11,1,4.97,9.31,342,35,7,4963
-1668.6051,277.70334,2.2561608E+09,14,4,4.93,10.9,149,15,3,1702
-1670.6324,280.36792,2.2651978E+09,16,3,4.77,10.76,297,30,6,4179
-1673.7246,281.4555,2.291452E+09,16,2,4.9,10.58,149,15,3,1648
-1672.8777,282.45605,2.3593462E+09,22,7,5.73,11.12,147,15,3,1506
-1678.5951,287.32166,2.393563E+09,19,2,6.44,11.49,252,25,5,3719
-1674.745,291.82617,2.4120586E+09,15,1,7.02,11.32,158,15,3,1788
-1639.0433,296.1542,2.424383E+09,10,0,4.48,12.07,256,25,5,3309
-1635.6705,297.45532,2.4296824E+09,10,1,2.79,6.18,154,15,3,1741
-1635.6705,296.9829,2.4369234E+09,11,1,3.53,6.86,255,25,5,3058
-1636.2471,296.73898,2.4577344E+09,10,3,3.12,9.24,260,25,5,3842
-1638.8352,298.6722,2.5182395E+09,10,2,5.19,11.17,213,20,4,2576
-1641.6654,304.19955,2.5196728E+09,9,1,4.72,9.75,256,25,5,2769
-1641.7576,303.2637,2.5260163E+09,12,4,4.25,10.69,297,30,6,4077
-1641.7576,302.75284,2.6285076E+09,16,4,6.95,11.85,357,35,7,4174
-1644.6742,307.15097,2.6339538E+09,14,1,5.74,10.33,147,15,3,2161
-1645.1672,310.5498,2.6487032E+09,14,2,5.88,10.42,306,30,6,3224
-1644.6089,314.48016,2.6404616E+09,13,1,4.86,11.35,213,20,4,2229
-1642.875,315.3559,2.6415752E+09,13,1,4.74,8.62,260,25,5,3470
-1650.7826,318.33093,2.6750141E+09,12,3,5.73,9.91,403,40,8,5219
-1647.4445,320.92508,2.685049E+09,11,2,6.42,10.65,147,15,3,1932
-1647.4445,324.24084,2.6961523E+09,12,1,5.16,9.02,251,25,5,2576
-1652.9929,326.29855,2.7104453E+09,12,2,5.45,10.84,255,25,5,3592
-1654.5177,326.4958,2.6947433E+09,13,2,2.98,8.12,143,15,3,1660
-1660.1509,325.71176,2.7036836E+09,13,3,5.03,10.23,151,15,3,1537
-1658.4406,326.11063,2.7301327E+09,14,2,4.56,9.79,145,15,3,1705
-1662.5261,327.0727,2.729038E+09,15,2,5.3,10.71,199,20,4,2832
-1662.031,329.69412,2.7221542E+09,13,1,4.86,11.98,242,25,5,2614
-1659.9072,329.58774,2.715844E+09,13,1,3.33,7.83,153,15,3,1812
-1657.4897,329.92294,2.7059515E+09,15,3,2.85,6.92,159,15,3,2002
-1655.5084,329.17905,2.689624E+09,13,1,3.67,7.74,199,20,4,2907
-1670.239,327.33493,2.6738376E+09,12,1,3.04,7.98,138,15,3,1642
-1696.4686,325.26096,2.6492347E+09,7,0,0.76,1.33,152,15,3,2255
-1695.8502,323.33994,2.635608E+09,4,1,1.43,2.84,251,25,5,3577
-1695.3766,321.9763,2.6242412E+09,4,1,1.83,3.88,143,15,3,2007
-1697.9418,322.92444,2.6344192E+09,7,0,4.26,9.71,155,15,3,1854
-1697.9418,322.31976,2.6216758E+09,8,1,3.18,6.66,142,15,3,1793
-1701.4032,320.31778,2.6253617E+09,8,1,1.52,4.12,142,15,3,1626
-1700.881,320.53534,2.6381E+09,10,3,2.98,6.66,143,15,3,1480
-1701.3994,323.61816,2.665263E+09,10,2,4.18,9.99,148,15,3,1914
-1125.6666,10.467857,61735110,6,0,1.68,3.46,198,20,4,2534
-1351.4,9.159375,112463530,6,2,0.94,3.23,293,30,6,3157
-1577.6666,15.758101,146162020,8,3,4.18,9.38,194,20,4,2358
-1577.6666,17.953959,209537470,12,4,4.58,11.14,150,15,3,1847
-1577.6666,22.075947,219873090,13,1,4.19,7.98,193,20,4,2419
-2028.4445,26.109375,259067680,13,3,4.3,10.14,208,20,4,3082
-2037.909,29.92098,286376000,13,2,5.49,10.93,202,20,4,2057
-1848.3572,32.53735,343569920,14,4,4.93,10.97,202,20,4,2761
-1759.8235,39.10307,368638660,12,1,5.21,10.54,263,25,5,3445
-1650.45,49.60993,467405600,13,0,5.25,10.51,297,30,6,4161
-1567.75,54.65127,568990660,15,6,5.83,11.04,151,15,3,1587
-1555.84,56.6784,646002100,17,3,6.45,12.22,269,25,5,3307
-1462.8276,65.5501,700291600,14,1,6.9,10.77,193,20,4,2302
-1428.5807,83.22566,729463000,16,0,7.02,12.04,158,15,3,2196
-1374.5151,89.03796,762316000,19,5,6.76,11.38,154,15,3,1697
-1358.4166,89.79705,813548540,18,2,6.18,10.62,195,20,4,2657
-1299.3,93.214165,869357400,17,3,5.88,10.94,202,20,4,2327
-1317.7675,99.33814,888983900,16,2,6.44,10.79,345,35,7,4727
-1274.1459,102.81775,901597100,16,5,6.3,11.58,347,35,7,4641
-1257.7,104.89189,936986500,15,1,6.35,10.14,197,20,4,2648
-1242.3077,109.163574,934953200,14,1,5.45,12.23,154,15,3,1799
-1220.2632,111.441666,923748500,11,2,4.76,10.45,145,15,3,1726
-1186.2034,111.7959,942903100,10,1,5.41,10.9,251,25,5,3748
-1170.4,114.20235,965941950,11,2,5.03,10.57,194,20,4,2599
-1200.1476,117.37273,957542200,11,1,3.82,7.48,202,20,4,2649
-1196.123,116.17161,946895100,9,0,3.65,8.44,299,30,6,3426
-1196.123,116.86273,974758000,12,3,2.66,7.49,157,15,3,2257
-1211.909,120.0567,1.0121453E+09,14,3,5.29,11.58,150,15,3,2080
-1267.9,123.757774,1.02472166E+09,11,1,4.62,9.4,163,15,3,2099
-1298.5676,123.62609,1.02399885E+09,10,0,3.56,8.31,150,15,3,1662
-1300.4286,121.57991,1.02038285E+09,9,0,1.3,2.38,202,20,4,2100
-1325.358,120.73856,1.02994176E+09,7,2,1.69,4.56,347,35,7,3756
-1328.2169,121.64705,1.0893455E+09,8,3,4.86,10.57,146,15,3,2046
-1363.8823,126.507805,1.0921088E+09,7,1,4.97,10.48,269,25,5,3173
-1363.8823,126.12278,1.1049695E+09,9,2,4.41,9.05,197,20,4,2528
-1375.721,126.93723,1.1612525E+09,12,4,5.52,10.45,250,25,5,3013
-1375.721,133.74362,1.1734964E+09,15,3,5.96,10.4,157,15,3,2318
-1378.3563,135.0142,1.1594433E+09,15,1,5.06,9.96,158,15,3,2274
-1375.3523,135.70183,1.2156716E+09,16,2,4.5,11.57,345,35,7,4048
-1417.1099,141.3516,1.230243E+09,16,3,5.85,10.96,245,25,5,2531
-1411.9897,145.36539,1.2658765E+09,11,1,5.54,11.38,255,25,5,3065
-1414.6531,148.94072,1.2920938E+09,15,5,5.07,11.47,301,30,6,4140
-1420.37,150.87338,1.3324625E+09,16,3,7.22,11.36,293,30,6,2993
-1425.5437,153.15076,1.3839203E+09,16,3,6.43,12.07,240,25,5,2938
-1412.619,158.4241,1.4548521E+09,18,4,6.76,10.41,453,45,9,5749
-1410.7736,165.73473,1.4950309E+09,19,2,7.72,10.56,152,15,3,2224
-1408.9532,174.36052,1.5292603E+09,21,3,6.96,11.86,293,30,6,4161
-1415.3153,180.19075,1.5444991E+09,18,1,6.38,10.64,191,20,4,2566
-1413.4779,185.51761,1.5334217E+09,17,1,6.6,10.34,255,25,5,2849
-1394.1897,186.66483,1.5633861E+09,17,3,5.79,11.91,158,15,3,1920
-1374.9756,187.40892,1.6227103E+09,13,3,6.06,11.47,148,15,3,1709
-1372.129,195.52667,1.6469944E+09,16,0,5.38,10.73,247,25,5,3032
-1371.8492,195.43063,1.6534959E+09,16,2,5.72,11.48,155,15,3,2085
-1355.2559,199.14632,1.6390348E+09,14,1,5.26,9.93,158,15,3,2021
-1337.0452,198.87914,1.6651323E+09,12,2,4.39,8.25,145,15,3,1832
-1360.1825,200.38713,1.7041376E+09,10,2,4.7,10.46,306,30,6,3596
-1374.2174,203.64021,1.7065266E+09,10,1,5.09,10.56,342,35,7,3501
-1375.8777,201.4338,1.7128954E+09,11,2,4.19,10.69,163,15,3,1708
-1380.0986,201.75468,1.6817964E+09,9,0,2.43,6.27,193,20,4,2502
-1403.4138,199.78984,1.678754E+09,9,0,2.51,3.82,160,15,3,1717
-1404.034,197.12598,1.7160253E+09,10,3,1.88,5.29,255,25,5,2631
-1402.4528,204.46135,1.7729535E+09,11,2,5.14,10.09,210,20,4,3112
-1427.0066,208.76677,1.7797162E+09,9,1,4.23,9.56,148,15,3,1867
-1448.9935,213.04623,1.7767988E+09,8,2,4.24,7.14,246,25,5,3474
-1448.4839,214.32887,1.8237423E+09,8,1,3.45,10.09,245,25,5,2586
-1448.4839,218.59024,1.820412E+09,10,2,3.34,10.03,148,15,3,1748
-1449.9294,218.84584,1.8278208E+09,10,1,3.35,7.51,383,40,8,5215
-1450.4523,222.15076,1.832262E+09,10,1,4,9.96,157,15,3,1727
-1463.497,220.40073,1.8020489E+09,8,0,2.09,5.32,259,25,5,3526
-1466.7914,218.78658,1.7915255E+09,7,1,2.94,6.33,293,30,6,3297
-1467.765,217.43895,1.7794688E+09,5,1,1.36,2.86,154,15,3,2119
-1467.765,215.85355,1.7626732E+09,6,1,2.29,6.12,193,20,4,2326
-1484.9401,213.57697,1.7500078E+09,6,1,0.92,2.37,155,15,3,1691
-1484.9401,212.62566,1.8078534E+09,8,2,2.79,6.2,150,15,3,1539
-1484.9401,216.7389,1.8179322E+09,10,2,4.72,9.44,154,15,3,1790
-1487.6012,219.43799,1.8178131E+09,10,1,3.38,7.48,199,20,4,2188
-1532.4023,222.95737,1.8518355E+09,7,0,4.08,8.22,158,15,3,1784
-1533.7828,223.3506,1.8984479E+09,11,5,3.91,7.77,193,20,4,2397
